title_id,title_native,title_romaji,start_year,chapters,volume,publishing_status,country,adult,genres,average_score,mean_score,popularity,favorites,score_10,score_20,score_30,score_40,score_50,score_60,score_70,score_80,score_90,score_100,count_CURRENT,count_PLANNING,count_COMPLETED,count_DROPPED,count_PAUSED,ranking_RATED,ranking_POPULAR,synopsis,cover_image_url
41327,ワンナウツ,One Outs,1998.0,175.0,20.0,FINISHED,JP,False,"['Psychological', 'Sports']",82,84,5031,217,4.0,2.0,3.0,12.0,21.0,44.0,159,343,437,276,421,2833,1488,71,218,3.0,8.0,"The story begins when Hiromichi Kojima, the star batter of the fictional Lycaons in Japan's Pacific League, heads to the southern Japanese island of Okinawa to train and bring himself out of a slump. There, he meet T&#333;a Tokuchi, a 134-kmph (83 miles per hour) pitcher and the undisputed king of a gambling form of baseball called ""One Out."" At Kojima's urging, Tokuchi signs up with the Lycaons under an unusual contract: he gets 5,000,000 yen (about US$46,000) for every out he pitches, but loses 50,000,000 yen (US$460,000) for every point he gives up. <br><br>
(Source: AnimeNewsNetwork)",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx41327-ayO3EwG9Hcgk.png'}
33285,ホーリーランド,Holyland,2000.0,182.0,18.0,FINISHED,JP,False,"['Action', 'Psychological']",82,83,11836,653,13.0,6.0,14.0,38.0,57.0,157.0,385,798,987,673,1052,6317,3767,281,419,4.0,4.0,"Yuu is a high school kid who doesn't really fit anywhere. To find a place he can belong, be accepted, he will do anything. However one thing leads to another and he is forced to fight to keep his place, his holyland.",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx33285-yjuQDsJCNFjb.jpg'}
119521,북검전기,Buggeomjeongi,2019.0,,,RELEASING,KR,False,"['Action', 'Adventure']",82,83,5269,329,6.0,1.0,1.0,8.0,28.0,35.0,141,364,475,255,3459,1449,54,84,223,8.0,30.0,"For decades, the brave warriors of the Northern Heavenly Sect fought to keep the world safe from the evil Silent Night. But when the fourth generation leader is accused of colluding with the enemy, he is forced to disband the sect and commit suicide to protect his son, Moo-Won. With no family and allies left, Moo-Won leads a dreary life under close surveillance... until a surprise attack from the Silent Night gives him a chance to escape to the mountains. There, the young warrior trains to master the fighting techniques of his predecessors, before the mysterious disappearance of a loved one brings him back to the mainland. Follow Moo-Won as he embarks on a journey to avenge his father’s death and take down the villains who threaten to plunge the world into darkness! <br>
<br>
(Source: Tappytoon)
",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx119521-qYqxFvn0NnXo.png'}
108251,生まれ変わってもまた、私と結婚してくれますか,"Umarekawattemo Mata, Watashi to Kekkon Shitekuremasu ka",2017.0,25.0,4.0,FINISHED,JP,False,"['Comedy', 'Drama', 'Romance']",82,84,3519,171,5.0,2.0,4.0,5.0,24.0,36.0,85,202,292,246,838,1610,940,53,78,12.0,75.0,"Toranosuke fell in love with his servant Kaoru. For twenty years, they slowly developed their love for each other, thus a Showa couple of clumsy husband and muscle brained wife was born. They spend a lot of time together, and they begin to talk in a nostalgic manner in Toranosuke's hospital room.
Gentle memories of a deeply in love husband and wife.
<br><br>
<i>Includes 3 bonus chapters.</i>",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx108251-RnWfii06j8Xx.png'}
85364,ワンパンマン,One Punch Man,2009.0,,,RELEASING,JP,False,"['Action', 'Comedy', 'Sci-Fi', 'Supernatural']",82,83,5885,353,4.0,3.0,7.0,7.0,25.0,51.0,230,422,543,348,3747,1335,207,148,448,3.0,20.0,"Follows the life of a hero who manages to win all battles with only one punch. This ability seems to frustrate him as he no longer feels the thrill and adrenaline of fighting a tough battle, which leads to him questioning his past desire of being strong.
<br><br>
The original drawn by ONE.",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx85364-O28PUKbABg8y.jpg'}
31061,名探偵コナン,Meitantei Conan,1994.0,,,RELEASING,JP,False,"['Adventure', 'Comedy', 'Mystery', 'Romance']",82,83,7999,711,6.0,4.0,12.0,19.0,78.0,141.0,397,670,757,654,4098,1737,157,646,1361,5.0,5.0,"Precocious high school student Jimmy Kudo uses his keen powers of observation and astute intuition to solve mysteries that have left law enforcement officials baffled. Hot on the trail of a suspect, Jimmy is accosted from behind and fed a strange chemical which physically transforms him into a grade schooler! Taking on the pseudonym Conan Edogawa, he attempts to track down the people who did this to him. But until he finds a cure for his bizarre condition, Jimmy continues to help the police solve their toughest cases. Can you crack the case before Conan does?
<br><br>
(Source: Viz Media)
<br><br>
<i>Note: Won the 46th Shogakukan Manga Award in the shounen category in 2001.</i>",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx31061-SJQb7931MG7m.jpg'}
126297,입학용병,Iphagyongbyeong,2020.0,,,RELEASING,KR,False,"['Action', 'Drama']",82,83,9394,556,9.0,4.0,11.0,11.0,63.0,86.0,371,734,853,551,6857,1928,124,153,332,5.0,10.0,"At the age of eight, I-Jin Yu lost his parents in a plane crash and became stranded in a foreign land, forced to become a child mercenary in order to stay alive. He returns home ten years later to be reunited with his family in Korea, where food and shelter are plenty and everything seems peaceful. But I-Jin will soon learn that life as a teenager is a whole other feat of survival. With only one year of high school left, I-Jin must master new tactics to maneuver his way around the schoolhouse battleground. Can he survive a year of high school? Or rather, will the school be able to survive him?<br>
<br>
(Source: WEBTOONS)",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx126297-SPiM7QtUnJ4P.jpg'}
110473,君は放課後インソムニア,Kimi wa Houkago Insomnia,2019.0,,,RELEASING,JP,False,"['Romance', 'Slice of Life']",82,84,4735,282,2.0,1.0,5.0,5.0,10.0,18.0,82,243,332,180,2106,2384,35,37,173,9.0,35.0,"Nakami is a studious but cranky and antisocial high schooler who gets on his classmates' nerves. However, his bad attitude comes from the fact that he has a sleeping disorder, and frequently spends nights on end without a single minute of sleep. During the preparations for the school festival, he is begrudgingly sent to the school's astronomy observatory to gather cardboard boxes, a place which is said to be haunted by the dire happenings of the now defunct Astronomy Club. He finds the isolated place a haven ripe for him to sleep, but while rummaging around, he stumbles upon his classmate Magari Isaki sleeping inside a toppled-over locker.<br>
<br>
Isaki, unlike him, is a personable and popular girl at class, but who also hides her own problems with insomnia. Looking for a middle ground, they find that there's comfort and ease in sleeping together, so they resort to make the observatory their own private cubby to sleep... Have they found the comfort they're looking for?
<br><br>
<i>Note: Nominated for the Tsugimanga 2020 Award in the Manga Category.<i>",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx110473-igM02JDDzQXM.jpg'}
97830,不滅のあなたへ,Fumetsu no Anata e,2016.0,,,RELEASING,JP,False,"['Adventure', 'Drama', 'Fantasy', 'Psychological', 'Supernatural']",82,82,24196,1495,18.0,7.0,25.0,50.0,115.0,182.0,546,1171,1636,832,10160,11136,263,730,1907,8.0,7.0,"A lonely boy wandering the Arctic regions of North America meets a wolf, and the two become fast friends, depending on each other to survive the harsh environment. But the boy has a history, and the wolf is more than meets the eye as well … 
<br><br>
(Source: Kodansha USA)",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx97830-Xl76R9pzLWOE.jpg'}
89278,賭博堕天録カイジ ワン・ポーカー編,Tobaku Datenroku Kaiji: One Poker-hen,2013.0,154.0,16.0,FINISHED,JP,False,"['Drama', 'Psychological', 'Thriller']",82,86,1528,146,2.0,2.0,2.0,2.0,5.0,22.0,51,113,166,167,110,668,718,12,20,5.0,,"Kaiji and Kazuya face off against each other in a high-stakes game of ""One Poker,"" a modified version of standard poker. Kazuya sets forth a gamble of 2,000,000,000 yen! How will Kaiji survive?! <br><br>
<i>Chapter count for this arc is 101-254 in the original tankoubon.</i>",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx89278-2nemnSgiesJa.jpg'}
86082,ダンジョン飯,Dungeon Meshi,2014.0,,,RELEASING,JP,False,"['Adventure', 'Comedy', 'Drama', 'Fantasy']",82,83,11251,816,10.0,6.0,6.0,17.0,50.0,85.0,254,524,734,424,5263,5023,52,271,642,12.0,18.0,"When young adventurer Laios and his company are attacked and soundly thrashed by a dragon deep in a dungeon, the party loses all its money and provisions...and a member! They're eager to go back and save her, but there is just one problem: If they set out with no food or coin to speak of, they're sure to starve on the way! But Laios comes up with a brilliant idea: ""Let's eat the monsters!"" Slimes, basilisks, and even dragons...none are safe from the appetites of these dungeon-crawling gourmands!
<br><br>
(Source: Yen Press)<br><br><i>Note: Nominated for the 9th Manga Taishou Awards in 2016. Ranked first in the 2016 Kono Manga ga Sugoi! (Male Readers Division).</i>",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx86082-it012qMBU8S8.jpg'}
78399,ノーゲーム・ノーライフ,No Game No Life,2012.0,,,RELEASING,JP,False,"['Adventure', 'Comedy', 'Ecchi', 'Fantasy']",82,83,9479,518,17.0,11.0,14.0,25.0,55.0,79.0,224,410,593,539,2899,5027,353,285,915,3.0,1.0,"Meet Sora and Shiro, a brother and sister who are loser shut-ins by normal standards. But these siblings don’t play by the rules of the “crappy game” that is average society. In the world of gaming, this genius pair reigns supreme, their invincible avatar so famous that it’s the stuff of urban legend. So when a young boy calling himself God summons the siblings to a fantastic alternate world where war is forbidden and all conflicts–even those involving national borders–are decided by the outcome of games, Sora and Shiro have pretty much hit the jackpot. But they soon learn that in this world, humanity, cornered and outnumbered by other species, survives within the confines of one city. Will Sora and Shiro, two failures at life, turn out to be the saviors of mankind? Let the games begin…
",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx78399-ohUhCDKw0CJs.jpg'}
39711,バクマン。,Bakuman.,2008.0,176.0,20.0,FINISHED,JP,False,"['Comedy', 'Drama', 'Romance', 'Slice of Life']",82,82,22636,1219,29.0,13.0,36.0,77.0,211.0,392.0,1106,2145,2561,1570,2576,8293,9229,908,1630,6.0,1.0,"Moritaka is hesitant to seriously consider Akito's proposal because he knows how difficult reaching the professional level can be. Still, encouragement from persistent Akito and motivation from his crush push Moritaka to test his limits!<br>
<br>
(Source: Viz Media)",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx39711-tjPWXT1AW321.jpg'}
37519,神のみぞ知るセカイ,Kami nomi zo Shiru Sekai,2008.0,271.0,26.0,FINISHED,JP,False,"['Comedy', 'Fantasy', 'Romance']",82,82,14532,812,26.0,11.0,33.0,50.0,175.0,318.0,847,1551,1891,1243,2044,4145,7152,469,722,7.0,4.0,"Katsuragi Keima is known on the net as the god of getting the girls while in real life he’s known as otamegane and he hates all real girls. However he is approached by Elsie, a devil from hell, to help her in catching runaway spirits that hide in people. Apparently the spirits only hide in the hearts of girls and the only way to get the souls out is by making the girl fall in love so the spirit gets forced out. And he’s not allowed to fail or he will lose his head.
",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx37519-2A9eU21x8uVG.png'}
33009,ジョジョの奇妙な冒険 ストーンオーシャン,JoJo no Kimyou na Bouken: Stone Ocean,1999.0,158.0,17.0,FINISHED,JP,False,"['Action', 'Adventure', 'Drama', 'Supernatural']",82,82,39298,3729,85.0,22.0,52.0,137.0,355.0,945.0,3001,6178,6705,3555,5751,6038,25647,437,1425,5.0,3.0,"The story of Joutarou Kuujou's (Part 3) daughter, Jolyne Kuujou. She is framed for a murder and ends up in the Green Dolphin Street Prison. She is given an amulet inherited from her father, which cuts her hand and unlocks her Stand ability, Stone Free, which allows her to unravel her body into living string. The string can form a humanoid Stand within 2 meters of her body, and can extend further as string. In the prison, she soon becomes uneasy allies with fellow convicts and Stand users Hermes (Kiss) and Foo Fighters.",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/nx33009-jF9dqLJcZC4n.png'}
30610,スキップ・ビート！,Skip Beat!,2002.0,,,RELEASING,JP,False,"['Drama', 'Romance']",82,83,8001,538,9.0,5.0,14.0,24.0,60.0,116.0,252,451,623,538,3293,2957,268,508,975,4.0,6.0,"Kyoko Mogami followed her true love Sho to Tokyo to support him while he made it big as an idol. But he's casting her out now that he's famous! Kyoko won't suffer in silence--she's going to get her sweet revenge by beating Sho in show biz!
<br><br>
(Source: Viz Media)",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx30610-HHSa8X8Hupxk.png'}
30401,寄生獣,Kiseijuu,1989.0,64.0,10.0,FINISHED,JP,False,"['Action', 'Drama', 'Horror', 'Psychological', 'Sci-Fi']",82,82,14573,810,17.0,3.0,20.0,22.0,113.0,232.0,829,1750,1881,905,1099,5411,7399,214,450,155.0,157.0,"They arrive in silence and darkness. They descend from the skies. They have a hunger for human flesh. They are everywhere. They are parasites, alien creatures who must invade&ndash;and take control of&ndash;a human host to survive. And once they have infected their victims, they can assume any deadly form they choose: monsters with giant teeth, winged demons, creatures with blades for hands. But most have chosen to conceal their lethal purpose behind ordinary human faces. So no one knows their secret&ndash;except an ordinary high school student. Shin is battling for control of his own body against an alien parasite, but can he find a way to warn humanity of the horrors to come?<br><br>
(Source: Del Rey)",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx30401-siY6wmwnHFi6.png'}
101311,化物語,Bakemonogatari,2018.0,,,RELEASING,JP,False,"['Action', 'Comedy', 'Drama', 'Mystery', 'Romance', 'Supernatural']",82,83,8608,483,9.0,5.0,36.0,26.0,43.0,61.0,203,464,650,464,3791,3497,274,283,763,8.0,19.0,"One day, high-school student Koyomi Araragi catches a girl named Hitagi Senjougahara when she trips. But—much to his surprise—she doesn’t weigh anything. At all. She says an encounter with a so-called “crab” took away all her weight …
<br><br>
Monsters have been here since the beginning.<br>
Always.<br>
Everywhere.
<br><br>
(Source: Kodansha USA)",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx101311-NOQuXK7eRHDm.jpg'}
87216,鬼滅の刃,Kimetsu no Yaiba,2016.0,208.0,23.0,FINISHED,JP,False,"['Action', 'Adventure', 'Drama', 'Supernatural']",82,82,89566,8746,188.0,103.0,279.0,534.0,1090.0,1960.0,4869,8517,10953,8978,21085,17709,45770,1532,3470,9.0,1.0,"The setting is Taisho era Japan. Tanjirou is a kindhearted young boy who lived peacefully with his family as a coal seller. Their normal life changes completely when his family is slaughtered by demons. The only other survivor, Tanjirou's younger sister Nezuko, has become a ferocious demon. In order to return Nezuko to normal and get revenge on the demon that killed their family, the two of them depart on a journey. From a young talent, an adventure tale of blood and swords begins!
<br><br>
(Source: Shonen Jump)
<br><br>
<i>Notes:<br>
- Includes 3 extra chapters.<br> 
- Nominated to the 24th and 25th Annual Tezuka Osamu Cultural Prize.</i>",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx87216-c9bSNVD10UuD.png'}
58393,坂道のアポロン,Sakamichi no Apollon,2007.0,53.0,9.0,FINISHED,JP,False,"['Drama', 'Music', 'Romance', 'Slice of Life']",82,83,4637,190,6.0,2.0,4.0,5.0,22.0,49.0,167,383,449,255,221,2455,1795,57,109,9.0,27.0,"Nishimi Kaoru has moved from city to city and school to school because of his father&rsquo;s job. So the first day at his new school was just routine for him. Being intellectual and the new transfer student, he has always been seen as an outcast and all Kaoru had to do was bear it until the next time he moved. But things were slightly different this time. First, he started to get close to the class president, Mukae Ritsuko, and, secondly, unlikely as it seemed, grew closer to Kawabuchi Sentaro. Sentaro was infamous for getting into fights, skipping class and was an overall bad boy. Strangely enough, the three of them find common ground in music, namely jazz, and Kaoru finds himself actually enjoying the new town.<br><br>
<i>Notes:<br>
Includes 8 extra chapters.<br>
Won the 57th Shogakukan Manga Award for general manga.</i>",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx58393-szrdyUApsPNn.png'}
